index,id,dateAdded,dateUpdated,address,categories,city,country,keys,latitude,longitude,name,postalCode,province
4869,AV_CgMrCa4HuVbedG9sN,2017-11-16T01:44:36Z,2018-05-31T10:36:26Z,5649 Saratoga Blvd,Fast Food Restaurants,Corpus Christi,US,us/tx/corpuschristi/5649saratogablvd/93075755,27.684779,-97.382354,McDonald's,78414,TX
4870,AVwck-I2kufWRAb5wt_r,2016-01-24T02:17:47Z,2018-05-31T10:36:24Z,8648 Research Blvd,"Fast Food Restaurant, Sandwich Place, and American Restaurant Crestview - Wooten",Austin,US,us/tx/austin/8648researchblvd/93075755,30.363358,-97.718159,McDonald's,78758,TX
4871,AVwck-I2kufWRAb5wt_r,2016-01-24T02:17:47Z,2018-05-31T10:36:24Z,8648 Research Blvd,"Restaurant, Fast Food Restaurant, and Sandwich Place Crestview - Wooten",Austin,US,us/tx/austin/8648researchblvd/93075755,30.363358,-97.718159,McDonald's,78758,TX
4872,AVwdZsHD_7pvs4fz5ggG,2015-10-23T00:58:12Z,2018-05-31T10:36:22Z,2020 S Ross St,Fast Food,Amarillo,US,us/tx/amarillo/2020srossst/93075755,35.190678,-101.817353,McDonald's,79103,TX
4873,AWFg9civRxPSIh2RtOIB,2018-02-04T13:15:55Z,2018-05-31T10:36:20Z,304 S Broadway Ste G,Fast Food Restaurant,Portland,US,us/tn/portland/304sbroadwaysteg/93075755,36.577324,-86.514499,McDonald's,37148,TN
4874,AVwdTpc0_7pvs4fz4fm0,2016-06-20T15:38:55Z,2018-05-31T10:36:19Z,3196 Dickerson Rd,Fast Food,Nashville,US,us/tn/nashville/3196dickersonrd/93075755,36.234034,-86.758963,McDonald's,37207,TN
4875,AVwdTpc0_7pvs4fz4fm0,2016-06-20T15:38:55Z,2018-05-31T10:36:19Z,3196 Dickerson Rd,Fast Food Restaurant,Nashville,US,us/tn/nashville/3196dickersonrd/93075755,36.234034,-86.758963,McDonald's,37207,TN
4876,AVweJtu2_7pvs4fzAfsR,2016-12-31T19:08:00Z,2018-05-31T10:36:19Z,2750 Elm Hill Pike,Fast Food,Nashville,US,us/tn/nashville/2750elmhillpike/93075755,36.149331,-86.666882,McDonald's,37214,TN
4877,AVwc3XuLIN2L1WUfpvWI,2016-11-02T17:09:48Z,2018-05-31T10:36:17Z,905 Smithville Hwy,"Fast Food Restaurant, American Restaurant, and Sandwich Place",McMinnville,US,us/tn/mcminnville/905smithvillehwy/93075755,35.696804,-85.780411,McDonald's,37110,TN
4878,AVwdHQmQIN2L1WUfsV_r,2016-05-15T04:55:23Z,2018-05-31T10:36:17Z,919 Gallatin Rd,Fast Food,Madison,US,us/tn/madison/919gallatinrd/93075755,36.251257,-86.717623,McDonald's,37115,TN
4879,AVwchdIg_7pvs4fzwAoP,2015-11-06T09:58:07Z,2018-05-31T10:36:17Z,816 Foothills Dr,Fast Food Restaurant,Maryville,US,us/tn/maryville/816foothillsdr/93075755,35.751687,-83.99739,McDonald's,37801,TN
4880,AVwdAzJTByjofQCxklRt,2015-10-28T16:25:43Z,2018-05-31T10:35:06Z,204 23rd St,Fast Food,Canyon,US,us/tx/canyon/20423rdst/-891525969,34.98186,-101.919308,McDonald's,79015,TX
4881,AVwcoGWp_7pvs4fzxNRA,2015-06-10T12:59:51Z,2018-05-31T10:35:04Z,19211 W Lake Houston Pkwy,Fast Food Restaurant Atascocita South,Humble,US,us/tx/humble/19211wlakehoustonpkwy/-891525969,29.99638,-95.161887,McDonald's,77346,TX
4882,AVwc9l8jkufWRAb503Ck,2016-02-26T14:01:35Z,2018-05-31T10:35:03Z,1900 Oates Dr,Fast Food Restaurant,Mesquite,US,us/tx/mesquite/1900oatesdr/-891525969,32.835955,-96.629937,McDonald's,75150,TX
4883,AVwcjskmByjofQCxfl5w,2015-10-23T03:03:07Z,2018-05-31T10:35:03Z,1805 S W S Young Dr,Fast Food Restaurant,Killeen,US,us/tx/killeen/1805swsyoungdr/-891525969,31.096631,-97.720787,McDonald's,76543,TX
4884,AVz7i31b3D1zeR_xDIbD,2017-07-01T00:27:21Z,2018-05-31T10:35:01Z,1621 Sam Houston Ave,Fast Food Restaurants,Huntsville,US,us/tx/huntsville/1621samhoustonave/-891525969,30.717538,-95.551437,McDonald's,77340,TX
4885,AVwcvPd-ByjofQCxhofP,2016-05-03T09:19:12Z,2018-05-31T10:35:00Z,1546 Stacy Rd,Fast Food Restaurants,Allen,US,us/tx/allen/1546stacyrd/-891525969,33.129986,-96.670843,McDonald's,75002,TX
4886,AV1beFV-3D1zeR_xFZ1i,2017-01-14T11:05:18Z,2018-05-31T10:35:00Z,150 E Interstate 20,Fast Food Restaurants,Colorado City,US,us/tx/coloradocity/150einterstate20/-891525969,32.388575,-100.866551,McDonald's,79512,TX
4887,AVwdNRlb_7pvs4fz3aA4,2016-10-18T04:47:17Z,2018-05-31T10:34:46Z,7504 Atlantic Blvd,Fast Food Restaurant,Jacksonville,US,us/fl/jacksonville/7504atlanticblvd/1536894814,30.313201,-81.578763,McDonald's,32211,FL
4888,AV5_Jc6cRxPSIh2Rkn2i,2017-09-14T06:48:00Z,2018-05-31T10:34:46Z,930 Dunn Avenue,Fast Food Restaurants,Jacksonville,US,us/fl/jacksonville/930dunnavenue/1536894814,30.429531,-81.660675,McDonald's,32218,FL
4889,AVweeG_iByjofQCxygst,2015-11-13T18:41:25Z,2018-05-31T10:34:44Z,2701 W Broward Blvd,Fast Food Restaurants,Fort Lauderdale,US,us/fl/fortlauderdale/2701wbrowardblvd/1536894814,26.121851,-80.178286,McDonald's,33312,FL
4890,AVwegE_oByjofQCxyztY,2015-10-23T02:37:24Z,2018-05-31T10:34:43Z,575 W International Speedway Blvd,Fast Food Restaurants,Daytona Beach,US,us/fl/daytonabeach/575winternationalspeedwayblvd/1536894814,29.208378,-81.028102,McDonald's,32114,FL
4891,AVwc0LWcByjofQCxifaZ,2016-06-05T20:05:41Z,2018-05-31T10:34:42Z,9935 W Sample Rd,Fast Food Restaurant and Burger Joint,Pompano Beach,US,us/fl/pompanobeach/9935wsamplerd/1536894814,26.272905,-80.259203,McDonald's,33065,FL
4892,AVwcfKvI_7pvs4fzvlzd,2016-05-28T15:42:21Z,2018-05-31T10:34:42Z,4909 Ulmerton Rd,Fast Food,Clearwater,US,us/fl/clearwater/4909ulmertonrd/1536894814,27.894447,-82.700823,McDonald's,33760,FL
4893,AVwdCHCiByjofQCxkzCQ,2015-10-23T03:08:09Z,2018-05-31T10:34:42Z,1972 GulftoBay Blvd,Fast Food Restaurant and Food,Clearwater,US,us/fl/clearwater/1972gulftobayblvd/1536894814,27.96086,-82.755758,McDonald's,33765,FL
4894,AVwd7rICByjofQCxtx6o,2016-05-25T04:27:21Z,2018-05-31T10:34:41Z,755 W Boynton Beach Blvd,Fast Food Restaurant,Boynton Beach,US,us/fl/boyntonbeach/755wboyntonbeachblvd/1536894814,26.529235,-80.079159,McDonald's,33426,FL
4895,AVwd4HruByjofQCxtR1J,2016-03-30T04:15:34Z,2018-05-31T10:34:41Z,1520 W Brandon Blvd,Fast Food Restaurant,Brandon,US,us/fl/brandon/1520wbrandonblvd/1536894814,27.938309,-82.307492,McDonald's,33511,FL
4896,AVwdIxazByjofQCxl3ry,2016-03-28T05:33:15Z,2018-05-31T10:34:16Z,15055 Imperial Hwy,Fast Food Restaurants,La Mirada,US,us/ca/lamirada/15055imperialhwy/1550891556,33.917543,-118.009868,McDonald's,90638,CA
4897,AVweinbFByjofQCxzMAX,2016-03-26T04:52:36Z,2018-05-31T10:34:15Z,4820 Barranca Pkwy,Fast Food Restaurant,Irvine,US,us/ca/irvine/4820barrancapkwy/1550891556,33.676169,-117.798005,McDonald's,92604,CA
4898,AVweU-rc_7pvs4fzCBew,2015-10-20T02:51:05Z,2018-05-31T10:34:14Z,20921 Magnolia St,Fast Food Restaurant,Huntington Beach,US,us/ca/huntingtonbeach/20921magnoliast/1550891556,33.658896,-117.97106,McDonald's,92646,CA
4899,AVweZmIIIN2L1WUf4kzj,2016-03-28T05:50:51Z,2018-05-31T10:34:14Z,17501 Beach Blvd,Fast Food,Huntington Beach,US,us/ca/huntingtonbeach/17501beachblvd/1550891556,33.708187,-117.989773,McDonald's,92647,CA
4900,AVwdSgaDkufWRAb54VLx,2016-03-29T05:14:24Z,2018-05-31T10:34:13Z,17292 Main St,Fast Food Restaurant,Hesperia,US,us/ca/hesperia/17292mainst/1550891556,34.419775,-117.285501,McDonald's,92345,CA
4901,AVwc-8NVIN2L1WUfq_iz,2015-11-02T16:18:26Z,2018-05-31T10:34:11Z,16216 Crenshaw Blvd,Fast Food Restaurant,Gardena,US,us/ca/gardena/16216crenshawblvd/1550891556,33.883679,-118.326514,McDonald's,90249,CA
4902,AVwebP-_ByjofQCxyFPa,2016-03-28T05:51:13Z,2018-05-31T10:34:11Z,2408 E Chapman Ave,Fast Food Restaurants,Fullerton,US,us/ca/fullerton/2408echapmanave/1550891556,33.874214,-117.889401,McDonald's,92831,CA
4903,AVweKJCY_7pvs4fzAjbZ,2015-09-13T02:49:12Z,2018-05-31T10:34:10Z,9436 Warner Ave,Fast Food,Fountain Valley,US,us/ca/fountainvalley/9436warnerave/1550891556,33.71592,-117.965183,McDonald's,92708,CA
4904,AVwcg8OxByjofQCxfEoZ,2016-03-24T10:22:07Z,2018-05-31T10:34:09Z,1270 W Valley Pkwy,Fast Food Restaurants,Escondido,US,us/ca/escondido/1270wvalleypkwy/1550891556,33.115141,-117.101221,McDonald's,92029,CA
4905,AVwd3HudkufWRAb5942h,2016-03-30T03:57:34Z,2018-05-31T10:34:08Z,520 N Diamond Bar Blvd,Fast Food,Diamond Bar,US,us/ca/diamondbar/520ndiamondbarblvd/1550891556,34.029193,-117.810175,McDonald's,91765,CA
4906,AVwds3qikufWRAb58doP,2016-03-28T05:34:15Z,2018-05-31T10:34:07Z,5981 Orange Ave,Fast Food Restaurants,Cypress,US,us/ca/cypress/5981orangeave/1550891556,33.824762,-118.028735,McDonald's,90630,CA
4907,AVwdqyCNkufWRAb58KKY,2015-10-20T01:16:47Z,2018-05-31T10:34:06Z,280 Bristol St,Fast Food,Costa Mesa,US,us/ca/costamesa/280bristolst/1550891556,33.667582,-117.882683,McDonald's,92626,CA
4908,AVwdqyCNkufWRAb58KKY,2015-10-20T01:16:47Z,2018-05-31T10:34:06Z,280 Bristol St,Fast Food Restaurant,Costa Mesa,US,us/ca/costamesa/280bristolst/1550891556,33.667582,-117.882683,McDonald's,92626,CA
4909,AVweaOWE_7pvs4fzCuG3,2016-03-28T05:51:02Z,2018-05-31T10:34:06Z,1155 Baker St,Fast Food,Costa Mesa,US,us/ca/costamesa/1155bakerst/1550891556,33.68013,-117.90555,McDonald's,92626,CA
4910,AV5aJ3c4IxWefVJwo1Ob,2017-09-07T02:20:28Z,2018-05-31T10:34:05Z,2260 Frontage Rd,Fast Food Restaurants,Corona,US,us/ca/corona/2260frontagerd/1550891556,33.879805,-117.611444,McDonald's,92882,CA
4911,AVwc012qByjofQCxinLA,2016-01-16T11:08:58Z,2018-05-31T10:34:04Z,1520 N Shadeland Ave,Fast Food Restaurant,Indianapolis,US,us/in/indianapolis/1520nshadelandave/-938337463,39.788132,-86.045994,McDonald's,46219,IN
4912,AVwdDrYlByjofQCxlEIC,2016-03-27T05:33:39Z,2018-05-31T10:34:03Z,6735 Indianapolis Blvd,Fast Food Restaurants,Hammond,US,us/in/hammond/6735indianapolisblvd/-938337463,41.590733,-87.480596,McDonald's,46324,IN
4913,AV53e4md3-Khe5l_W05P,2017-09-12T18:51:42Z,2018-05-31T10:34:03Z,910 West 5th Avenue,Fast Food,Gary,US,us/in/gary/910west5thavenue/-938337463,41.602186,-87.348917,McDonald's,46402,IN
4914,AVwcrni8kufWRAb5x4VL,2015-10-23T02:49:22Z,2018-05-31T10:34:02Z,320 W Jefferson Blvd,Fast Food Restaurant,Fort Wayne,US,us/in/fortwayne/320wjeffersonblvd/-938337463,41.075823,-85.142875,McDonald's,46802,IN
4915,AVwdSRqzIN2L1WUfuNE4,2016-04-27T11:50:49Z,2018-05-31T10:34:00Z,4527 W Main St,Fast Food Restaurant,Belleville,US,us/il/belleville/4527wmainst/-938337463,38.54128,-90.023756,McDonald's,62226,IL
4916,AVwcj60Z_7pvs4fzwdmG,2015-11-30T18:53:02Z,2018-05-31T10:33:58Z,6344 Lawrenceville Hwy,Fast Food Restaurants,Tucker,US,us/ga/tucker/6344lawrencevillehwy/1536894814,33.866959,-84.187599,McDonald's,30084,GA
4917,AV1suOZkRxPSIh2RbFBF,2017-07-22T23:54:03Z,2018-05-31T10:33:56Z,3409 Mercer University Drive,Fast Food,Macon,US,us/ga/macon/3409merceruniversitydrive/1536894814,32.821013,-83.689832,McDonald's,31204,GA
4918,AVwc1OUx_7pvs4fzzbtT,2016-06-08T16:04:18Z,2018-05-31T10:33:43Z,1904 Oates Dr,Fast Food Restaurant,Mesquite,US,us/tx/mesquite/1904oatesdr/1576611864,32.836722,-96.629862,McDonald's,75150,TX
4919,AVwc1OUx_7pvs4fzzbtT,2016-06-08T16:04:18Z,2018-05-31T10:33:43Z,1904 Oates Dr,Hot Dog Joint and Fast Food Restaurant,Mesquite,US,us/tx/mesquite/1904oatesdr/1576611864,32.836722,-96.629862,McDonald's,75150,TX
4920,AVwcu35j_7pvs4fzyXKE,2015-09-21T08:36:14Z,2018-05-31T10:33:43Z,4809 34th St,Fast Food Restaurants,Lubbock,US,us/tx/lubbock/480934thst/1576611864,33.562991,-101.914766,McDonald's,79410,TX
4921,AVwdXG8QIN2L1WUfvAtA,2016-03-11T19:38:24Z,2018-05-31T10:33:42Z,2614 W Interstate 20,Fast Food Restaurants,Grand Prairie,US,us/tx/grandprairie/2614winterstate20/1576611864,32.677907,-97.045942,McDonald's,75052,TX
4922,AVwdCgQgkufWRAb51qZR,2015-10-19T23:54:15Z,2018-05-31T10:33:42Z,2222 N Mesa St,Fast Food Restaurants,El Paso,US,us/tx/elpaso/2222nmesast/1576611864,31.77405,-106.500189,McDonald's,79902,TX
4923,AV1dyxkFa4HuVbed6ovZ,2017-07-20T02:19:37Z,2018-05-31T10:33:38Z,246 N New Hope Rd,Fast Food Restaurants,Gastonia,US,us/nc/gastonia/246nnewhoperd/-891525969,35.265081,-81.151273,McDonald's,28054,NC
4924,AVzF-1cg3D1zeR_xBSSW,2017-06-20T14:50:02Z,2018-05-31T10:33:37Z,472 Hay St,Fast Food Restaurants,Fayetteville,US,us/nc/fayetteville/472hayst/-891525969,35.055072,-78.884736,McDonald's,28301,NC
4925,AV6dP-FvRxPSIh2RlQUY,2017-09-20T03:01:04Z,2018-05-31T10:33:37Z,3055 Legion Rd,Fast Food Restaurants,Fayetteville,US,us/nc/fayetteville/3055legionrd/-891525969,35.004737,-78.915026,McDonald's,28306,NC
4926,AVwc13DI_7pvs4fzzhtH,2016-04-05T02:11:50Z,2018-05-31T10:33:37Z,590 E Jackson Blvd,Fast Food Restaurants,Erwin,US,us/nc/erwin/590ejacksonblvd/-891525969,35.323504,-78.645019,McDonald's,28339,NC
4927,AVwdYdiCkufWRAb55UKT,2016-07-19T00:59:25Z,2018-05-31T10:33:37Z,901 Smoky Park Hwy,Sandwich Place and Fast Food Restaurant,Candler,US,us/nc/candler/901smokyparkhwy/-891525969,35.546872,-82.655418,McDonald's,28715,NC
4928,AVwdSC35_7pvs4fz4OrJ,2016-08-09T11:26:18Z,2018-05-31T10:33:36Z,1301 E Broad St,Fast Food Restaurants,Elizabethtown,US,us/nc/elizabethtown/1301ebroadst/-891525969,34.619904,-78.590325,McDonald's,28337,NC
4929,AVwc9bHT_7pvs4fz0x5N,2016-04-05T02:59:34Z,2018-05-31T10:33:35Z,2526 Erwin Rd,Fast Food Restaurant,Durham,US,us/nc/durham/2526erwinrd/-891525969,36.008757,-78.943551,McDonald's,27705,NC
4930,AVwc9bHT_7pvs4fz0x5N,2016-04-05T02:59:34Z,2018-05-31T10:33:35Z,2526 Erwin Rd,Fast Food Restaurant and Sandwich Place,Durham,US,us/nc/durham/2526erwinrd/-891525969,36.008757,-78.943551,McDonald's,27705,NC
4931,AVwcjKBokufWRAb5wZg2,2016-03-23T04:31:26Z,2018-05-31T10:33:35Z,3948 Hodges Chapel Rd,Fast Food Restaurants,Dunn,US,us/nc/dunn/3948hodgeschapelrd/-891525969,35.33533,-78.554547,McDonald's,28334,NC
4932,AV1fPL0ja4HuVbed66Er,2017-07-20T09:03:22Z,2018-05-31T10:32:54Z,9800 Blairwood Rd,Fast Food Restaurant,Louisville,US,us/ky/louisville/9800blairwoodrd/1082608893,38.225572,-85.578927,McDonald's,40222,KY
4933,AV1fPLyPa4HuVbed66Em,2017-07-20T09:03:22Z,2018-05-31T10:32:52Z,76 Austin Ln,Fast Food Restaurant,London,US,us/ky/london/76austinln/1082608893,37.14913,-84.116549,McDonald's,40741,KY
4934,AVwdhqj9_7pvs4fz6wj7,2015-10-23T03:38:29Z,2018-05-31T03:16:58Z,5879 Marina Rd,Fast Food Restaurants,Discovery Bay,US,us/ca/discoverybay/5879marinard/-599230833,37.90442,-121.59071,McDonald's,94505,CA
4935,AVwdfibGByjofQCxppm4,2016-03-22T04:17:30Z,2018-05-31T03:15:16Z,2003 Pease St,Fast Food,Houston,US,us/tx/houston/2003peasest/-891525969,29.746486,-95.360385,McDonald's,77003,TX
4936,AVwc7s2_IN2L1WUfqehd,2015-12-10T19:49:14Z,2018-05-31T03:09:53Z,2085 N 120th St,Fast Food Restaurant,Omaha,US,us/ne/omaha/2085n120thst/-1257056897,41.278424,-96.099984,McDonald's,68164,NE
4937,AV43YAWUIxWefVJwkpsJ,2017-08-31T08:14:15Z,2018-05-31T03:09:50Z,1709 W IL Route 120,Fast Food Restaurants,McHenry,US,us/il/mchenry/1709wilroute120/-1555077335,42.337823,-88.230605,McDonald's,60051,IL
4938,AVwei6-okufWRAb5D8fy,2016-04-02T05:36:05Z,2018-05-31T01:37:56Z,2720 Heritage Dr,Fast Food Restaurants,Delafield,US,us/wi/delafield/2720heritagedr/-1721138121,43.04943,-88.373027,McDonald's,53018,WI
4939,AVwdc-sD_7pvs4fz6Dha,2016-03-29T04:54:12Z,2018-05-31T01:37:54Z,2400 Patterson St,Fast Food Restaurant and Ice Cream Shop,Nashville,US,us/tn/nashville/2400pattersonst/-1721138121,36.151908,-86.809606,McDonald's,37203,TN
4940,AVwdM5M7_7pvs4fz3Vv1,2015-11-19T22:25:33Z,2018-05-31T01:37:54Z,2520 Loves Creek Rd,Fast Food,Knoxville,US,us/tn/knoxville/2520lovescreekrd/-1721138121,36.035003,-83.869783,McDonald's,37924,TN
4941,AVwdm5pzByjofQCxqy4s,2015-10-19T16:05:04Z,2018-05-31T01:37:53Z,23845 Rogers Clark Blvd,Fast Food Restaurants,Ruther Glen,US,us/va/rutherglen/23845rogersclarkblvd/-1721138121,37.938581,-77.465932,McDonald's,22546,VA
4942,AVwde_aMByjofQCxpkU9,2016-03-03T18:21:24Z,2018-05-31T01:37:52Z,2240 S Ridge Rd,Fast Food Restaurant,Green Bay,US,us/wi/greenbay/2240sridgerd/-1721138121,44.493489,-88.070358,McDonald's,54304,WI
4943,AVwc53kKIN2L1WUfqKRp,2015-10-20T03:55:54Z,2018-05-31T01:37:52Z,220 15th St NE,Ice Cream Shop and Fast Food Restaurant,Auburn,US,us/wa/auburn/22015thstne/-1721138121,47.320698,-122.227109,McDonald's,98002,WA
4944,AVwdbSaiByjofQCxo_q5,2016-06-08T18:47:37Z,2018-05-31T01:37:40Z,201 E Euclid Ave,Fast Food Restaurant,Mount Prospect,US,us/il/mountprospect/201eeuclidave/1305117222,42.087924,-87.933339,McDonald's,60056,IL
4945,AVwdbSaiByjofQCxo_q5,2016-06-08T18:47:37Z,2018-05-31T01:37:40Z,201 E Euclid Ave,"American Restaurant, Fast Food Restaurant, and Breakfast Spot",Mount Prospect,US,us/il/mountprospect/201eeuclidave/1305117222,42.087924,-87.933339,McDonald's,60056,IL
4946,AVwcyQuG_7pvs4fzy8OE,2016-01-06T18:24:35Z,2018-05-31T01:37:36Z,2121 Willow Rd,"Fast Food Restaurant, American Restaurant, and Burger Joint",Glenview,US,us/il/glenview/2121willowrd/1305117222,42.105566,-87.831806,McDonald's,60025,IL
4947,AVwc9OQLkufWRAb50zJO,2017-04-12T11:10:47Z,2018-05-31T01:37:34Z,1211 N Keller Dr,Fast Food Restaurant,Effingham,US,us/il/effingham/1211nkellerdr/1305117222,39.136689,-88.564198,McDonald's,62401,IL
4948,AVwdjxVKIN2L1WUfxAFv,2016-06-20T17:55:41Z,2018-05-31T01:37:32Z,1330 E Pershing Rd,Fast Food Restaurants,Decatur,US,us/il/decatur/1330epershingrd/1305117222,39.87724,-88.93937,McDonald's,62526,IL
4949,AV0aSxxrFcQ3k02bEyWY,2017-07-06T23:45:16Z,2018-05-31T01:37:31Z,3201 N Vermilion St,Fast Food Restaurants,Danville,US,us/il/danville/3201nvermilionst/1305117222,40.175185,-87.630136,McDonald's,61832,IL
4950,AVweNAHXkufWRAb5A5S3,2016-03-29T05:02:08Z,2018-05-31T01:37:30Z,1709 S Neil St,Fast Food Restaurants,Champaign,US,us/il/champaign/1709sneilst/1305117222,40.096112,-88.244962,McDonald's,61820,IL
4951,AVwdBtX3_7pvs4fz1fAG,2016-03-31T02:43:04Z,2018-05-31T01:37:29Z,1305 Locke Dr,Fast Food Restaurants,Bourbonnais,US,us/il/bourbonnais/1305lockedr/1305117222,41.162795,-87.849,McDonald's,60914,IL
4952,AVwdBtX3_7pvs4fz1fAG,2016-03-31T02:43:04Z,2018-05-31T01:37:29Z,1305 Locke Dr,Fast Food Restaurant,Bourbonnais,US,us/il/bourbonnais/1305lockedr/1305117222,41.162795,-87.849,McDonald's,60914,IL
4953,AVwdBCCoIN2L1WUfrVMZ,2016-03-29T04:56:41Z,2018-05-31T01:37:27Z,5229 Elmore Ave,Fast Food Restaurant,Davenport,US,us/ia/davenport/5229elmoreave/1305117222,41.573692,-90.528589,McDonald's,52807,IA
4954,AVwd2kE0ByjofQCxtErY,2016-06-04T20:48:31Z,2018-05-31T01:37:22Z,2110 Pleasant Hill Rd,"American Restaurant, Fast Food Restaurant, and Burger Joint",Duluth,US,us/ga/duluth/2110pleasanthillrd/1305117222,33.957212,-84.133398,McDonald's,30096,GA
4955,AVwdo40aByjofQCxrGLT,2016-06-04T19:29:13Z,2018-05-31T01:37:22Z,4835 Jimmy Lee Smith Pkwy,Fast Food Restaurant,Hiram,US,us/ga/hiram/4835jimmyleesmithpkwy/1305117222,33.901144,-84.770777,McDonald's,30141,GA
4956,AVwckGEikufWRAb5wkQS,2016-06-07T22:21:40Z,2018-05-31T01:37:22Z,1250 W Walnut Ave,Fast food restaurants,Dalton,US,us/ga/dalton/1250wwalnutave/1305117222,34.759089,-84.989237,McDonald's,30720,GA
4957,AVwckGEikufWRAb5wkQS,2016-06-07T22:21:40Z,2018-05-31T01:37:22Z,1250 W Walnut Ave,Fast Food Restaurant,Dalton,US,us/ga/dalton/1250wwalnutave/1305117222,34.759089,-84.989237,McDonald's,30720,GA
4958,AV1TstccLD2H7whiaPHY,2017-07-18T03:16:55Z,2018-05-31T01:37:11Z,9827 W Flamingo Rd,Fast Food,Las Vegas,US,us/nv/lasvegas/9827wflamingord/-449227791,36.115057,-115.307059,McDonald's,89147,NV
4959,AVwcj0i_ByjofQCxfnOP,2017-01-15T18:45:44Z,2018-05-31T01:36:28Z,107 S High St,Fast Food Restaurants,Columbus,US,us/oh/columbus/107shighst/-891525969,39.95987,-83.000414,McDonald's,43215,OH
4960,AVwdRhPcIN2L1WUfuE1g,2015-11-06T09:50:42Z,2018-05-31T01:36:28Z,1065 Reading Rd,Fast Food Restaurant,Mason,US,us/oh/mason/1065readingrd/-891525969,39.339706,-84.341295,McDonald's,45040,OH
4961,AVwd_hNJIN2L1WUf1B2c,2015-10-19T23:58:17Z,2018-05-31T01:36:27Z,1026 S Broadway,Fast Food Restaurants,Geneva,US,us/oh/geneva/1026sbroadway/-891525969,41.796266,-80.947353,McDonald's,44041,OH
4962,AV1thN83RxPSIh2Rbdt5,2017-07-23T03:36:50Z,2018-05-31T01:36:13Z,7115 West Central Avenue,Fast Food,Toledo,US,us/oh/toledo/7115westcentralavenue/-1631107135,41.672819,-83.713499,McDonald's,43617,OH
4963,AVwck0deByjofQCxfzav,2017-04-16T06:43:01Z,2018-05-31T01:36:01Z,3536 S National Ave,Fast Food Restaurants,Springfield,US,us/mo/springfield/3536snationalave/-1947870258,37.149707,-93.277749,McDonald's,65807,MO
4964,AWE7O0MYRxPSIh2RsfZh,2018-01-18T18:30:12Z,2018-05-31T01:35:42Z,6230 Old Canton Rd,Fast Food Restaurants,Jackson,US,us/ms/jackson/6230oldcantonrd/126846685,32.39101,-90.112766,McDonald's,39211,MS
4965,AVwc-aPDkufWRAb50_Vp,2016-03-18T19:10:48Z,2018-05-31T01:35:36Z,2036 N College Ave,Fast Food Restaurants,Fayetteville,US,us/ar/fayetteville/2036ncollegeave/126846685,36.089566,-94.154186,McDonald's,72703,AR
4966,AVwdQm4FkufWRAb54A7-,2015-10-22T19:12:47Z,2018-05-31T01:35:12Z,664 Wesley Dr,Sandwich Place and Fast Food Restaurant,Wood River,US,us/il/woodriver/664wesleydr/-891525969,38.870824,-90.067277,McDonald's,62095,IL
4967,AVwdQvpuByjofQCxnPx1,2015-07-10T21:07:24Z,2018-05-31T01:34:37Z,1802 SE Delaware Ave,"Sandwich Place, Deli / Bodega, and Fast Food Restaurant",Ankeny,US,us/ia/ankeny/1802sedelawareave/-1947870258,41.711791,-93.581423,McDonald's,50021,IA
4968,AVwdMYrz_7pvs4fz3P7b,2015-11-02T19:16:15Z,2018-05-31T01:34:37Z,13586 NW Industrial Dr,Fast Food Restaurants,Bridgeton,US,us/mo/bridgeton/13586nwindustrialdr/-1947870258,38.775723,-90.445749,McDonald's,63044,MO
4969,AVwcwvtIkufWRAb5yvad,2015-12-02T19:36:37Z,2018-05-31T01:34:36Z,2801 E Memorial Rd,Fast Food Restaurants,Edmond,US,us/ok/edmond/2801ememorialrd/-1947870258,35.609551,-97.464364,McDonald's,73013,OK
4970,AVweBv9-kufWRAb5_XE4,2016-07-31T02:02:48Z,2018-05-31T01:34:35Z,2855 10th Ave N,Fast Food Restaurant,Grand Forks,US,us/nd/grandforks/285510thaven/-1947870258,47.929238,-97.068436,McDonald's,58203,ND
4971,AVwctmbpByjofQCxhWqD,2015-07-10T21:30:53Z,2018-05-31T01:34:35Z,110 16th St,Fast Food Restaurants,Denver,US,us/co/denver/11016thst/-1947870258,39.741451,-104.987813,McDonald's,80202,CO
4972,AVwd4LwbByjofQCxtSQ0,2016-04-03T12:12:21Z,2018-05-31T01:34:35Z,180 S Union Blvd,Fast Food Restaurants,Denver,US,us/co/denver/180sunionblvd/-1947870258,39.712137,-105.132908,McDonald's,80228,CO
4973,AVwdUsPR_7pvs4fz4qyr,2016-06-05T20:40:29Z,2018-05-31T01:34:35Z,133 S College Ave,Fast Food Restaurants,Fort Collins,US,us/co/fortcollins/133scollegeave/-1947870258,40.586228,-105.077616,McDonald's,80524,CO
4974,AVzBC0IRLD2H7whiWLBz,2017-06-19T15:49:19Z,2018-05-31T01:34:34Z,6411 Hillcrest Ave,Fast Food Restaurant,Dallas,US,us/tx/dallas/6411hillcrestave/-1947870258,32.844327,-96.78702,McDonald's,75205,TX
4975,AV0aQT8i-gnIPe8DV3PE,2017-07-06T23:34:29Z,2018-05-31T01:34:33Z,625 S 5th Ave,Fast Food Restaurants,Pocatello,US,us/id/pocatello/625s5thave/-1947870258,42.862487,-112.439064,McDonald's,83201,ID
